cluster_id,contour_id,point_index,x,y
5,40,2,1394,878
5,40,3,1392,880
5,40,4,1392,882
5,40,5,1391,883
5,40,6,1391,884
5,40,7,1390,885
5,40,8,1388,885
5,40,9,1387,884
5,40,10,1386,884
5,40,11,1385,885
5,40,12,1384,885
5,40,13,1383,886
5,40,14,1382,886
5,40,15,1381,887
5,40,16,1382,886
5,40,17,1383,886
5,40,18,1384,885
5,40,19,1386,885
5,40,20,1387,884
5,40,21,1388,885
5,40,22,1389,885
5,40,23,1391,887
5,40,24,1390,888
5,40,25,1392,886
5,40,26,1393,886
5,40,27,1393,885
5,40,28,1392,885
5,40,29,1391,884
5,40,30,1391,883
5,40,31,1392,882
5,40,32,1392,880
5,40,33,1394,878
5,40,34,1394,877
5,41,0,1402,864
5,41,1,1399,864
5,41,2,1398,865
5,41,3,1397,865
5,41,4,1396,866
5,41,5,1395,866
5,41,6,1394,867
5,41,7,1393,867
5,41,8,1392,868
5,41,9,1391,868
5,41,10,1390,869
5,41,11,1389,869
5,41,12,1388,870
5,41,13,1387,870
5,41,14,1386,871
5,41,15,1384,871
5,41,16,1383,872
5,41,17,1381,872
5,41,18,1380,873
5,41,19,1379,873
5,41,20,1380,873
5,41,21,1381,872
5,41,22,1384,872
5,41,23,1385,871
5,41,24,1386,871
5,41,25,1387,870
5,41,26,1388,870
5,41,27,1389,869
5,41,28,1390,869
5,41,29,1391,868
5,41,30,1392,868
5,41,31,1393,867
5,41,32,1394,867
5,41,33,1395,866
5,41,34,1396,866
5,41,35,1397,865
5,41,36,1401,865
5,41,37,1402,866
5,42,0,1177,856
5,42,1,1174,859
5,42,2,1173,859
5,42,3,1171,861
5,42,4,1170,861
5,42,5,1169,862
5,42,6,1167,862
5,42,7,1164,865
5,42,8,1163,865
5,42,9,1162,866
5,42,10,1161,866
5,42,11,1160,867
5,42,12,1158,865
5,42,13,1158,866
5,42,14,1157,867
5,42,15,1158,868
5,42,16,1160,868
5,42,17,1163,865
5,42,18,1164,865
5,42,19,1165,864
5,42,20,1166,864
5,42,21,1168,862
5,42,22,1169,862
5,42,23,1170,861
5,42,24,1172,861
5,43,0,1561,836
5,43,1,1557,836
5,43,2,1556,835
5,43,3,1555,836
5,43,4,1554,836
5,43,5,1555,836
5,43,6,1557,838
5,43,7,1554,841
5,43,8,1553,841
5,43,9,1552,842
5,43,10,1551,842
5,43,11,1550,843
5,43,12,1548,843
5,43,13,1547,844
5,43,14,1542,844
5,43,15,1539,841
5,43,16,1539,838
5,43,17,1541,836
5,43,18,1539,838
5,43,19,1539,841
5,43,20,1540,842
5,43,21,1540,843
5,43,22,1542,845
5,43,23,1546,845
5,43,24,1547,844
5,43,25,1548,844
5,43,26,1549,843
5,43,27,1550,843
5,43,28,1551,842
5,43,29,1552,842
5,43,30,1553,841
5,43,31,1554,841
5,43,32,1555,840
5,43,33,1557,840
5,43,34,1559,838
5,43,35,1560,838
5,43,36,1561,837
5,44,0,1801,815
5,44,1,1800,814
5,44,2,1798,814
5,44,3,1797,815
5,44,4,1794,815
5,44,5,1793,816
5,44,6,1791,816
5,44,7,1790,817
5,44,8,1788,817
5,44,9,1787,818
5,44,10,1786,818
5,44,11,1785,819
5,44,12,1784,819
5,44,13,1782,821
5,44,14,1783,821
5,44,15,1783,820
5,44,16,1784,819
5,44,17,1785,819
5,44,18,1786,818
5,44,19,1787,818
5,44,20,1788,817
5,44,21,1790,817
5,44,22,1791,816
5,44,23,1797,816
5,44,24,1798,817
5,44,25,1796,819
5,44,26,1797,818
5,44,27,1798,818
5,45,0,1531,813
5,45,1,1530,814
5,45,2,1528,814
5,45,3,1527,815
5,45,4,1526,815
5,45,5,1525,816
5,45,6,1523,816
5,45,7,1521,818
5,45,8,1519,818
5,45,9,1518,819
5,45,10,1517,819
5,45,11,1516,820
5,45,12,1510,820
5,45,13,1509,821
5,45,14,1510,820
5,45,15,1516,820
5,45,16,1517,819
5,45,17,1520,819
5,45,18,1521,818
5,45,19,1522,818
5,45,20,1523,817
5,45,21,1524,817
5,45,22,1525,816
5,45,23,1526,816
5,45,24,1527,815
5,45,25,1528,815
5,45,26,1529,814
5,45,27,1530,814
5,46,0,1132,810
5,46,1,1128,814
5,46,2,1127,814
5,46,3,1126,815
5,46,4,1125,815
5,46,5,1124,816
5,46,6,1122,816
5,46,7,1120,818
5,46,8,1119,818
5,46,9,1118,819
5,46,10,1117,819
5,46,11,1116,818
5,46,12,1119,815
5,46,13,1117,817
5,46,14,1116,817
5,46,15,1114,819
5,46,16,1113,819
5,46,17,1112,820
5,46,18,1113,819
5,46,19,1114,819
5,46,20,1115,818
5,46,21,1116,818
5,46,22,1117,819
5,46,23,1116,820
5,46,24,1116,821
5,46,25,1114,823
5,46,26,1113,823
5,46,27,1111,825
5,46,28,1112,824
5,46,29,1114,824
5,46,30,1116,822
5,46,31,1117,822
5,46,32,1118,821
5,46,33,1119,821
5,46,34,1122,818
5,46,35,1123,818
5,46,36,1126,815
5,46,37,1127,815
5,47,0,1273,793
5,47,1,1272,793
5,47,2,1271,794
5,47,3,1270,794
5,47,4,1269,795
5,47,5,1268,795
5,47,6,1266,797
5,47,7,1265,797
5,47,8,1264,798
5,47,9,1263,798
5,47,10,1262,799
5,47,11,1261,799
5,47,12,1260,800
5,47,13,1259,800
5,47,14,1258,801
5,47,15,1257,801
5,47,16,1254,804
5,47,17,1253,804
5,47,18,1250,807
5,47,19,1249,807
5,47,20,1247,809
5,47,21,1246,809
5,47,22,1244,811
5,47,23,1243,811
5,47,24,1242,812
5,47,25,1241,812
5,47,26,1239,814
5,47,27,1238,814
5,47,28,1231,821
5,47,29,1235,817
5,47,30,1236,817
5,47,31,1238,815
5,47,32,1239,815
5,47,33,1241,813
5,47,34,1242,813
5,47,35,1246,809
5,47,36,1247,809
5,47,37,1248,808
5,47,38,1249,808
5,47,39,1251,806
5,47,40,1252,806
5,47,41,1253,805
5,47,42,1254,805
5,47,43,1257,802
5,47,44,1258,802
5,47,45,1260,800
5,47,46,1261,800
5,47,47,1262,799
5,47,48,1263,799
5,47,49,1265,797
5,47,50,1266,797
5,47,51,1267,796
5,47,52,1268,796
5,47,53,1270,794
5,47,54,1271,794
5,47,55,1272,793
5,48,0,195,758
5,48,1,197,760
5,48,2,197,761
5,48,3,196,762
5,48,4,199,765
5,48,5,199,766
5,48,6,200,767
5,48,7,199,766
5,48,8,201,764
5,48,9,203,764
5,48,10,206,767
5,48,11,206,769
5,48,12,208,771
5,48,13,208,773
5,48,14,207,774
5,48,15,207,776
5,48,16,206,777
5,48,17,208,775
5,48,18,208,770
5,48,19,207,769
5,48,20,207,768
5,48,21,205,766
5,48,22,205,765
5,48,23,203,763
5,48,24,201,763
5,48,25,200,762
5,48,26,199,762
5,49,0,2092,741
5,49,1,2092,742
5,49,2,2091,743
5,49,3,2091,744
5,49,4,2088,747
5,49,5,2086,747
5,49,6,2085,748
5,49,7,2076,748
5,49,8,2075,749
5,49,9,2074,749
5,49,10,2074,751
5,49,11,2075,751
5,49,12,2076,752
5,49,13,2077,752
5,49,14,2077,749
5,49,15,2078,748
5,49,16,2085,748
5,49,17,2086,749
5,49,18,2086,750
5,49,19,2091,750
5,49,20,2090,749
5,49,21,2090,748
5,49,22,2089,747
5,49,23,2090,746
5,49,24,2091,746
5,49,25,2091,745
5,49,26,2092,744
5,50,0,1253,730
5,50,1,1252,731
5,50,2,1249,731
5,50,3,1248,730
5,50,4,1250,728
5,50,5,1249,729
5,50,6,1248,729
5,50,7,1246,731
5,50,8,1245,731
5,50,9,1243,733
5,50,10,1242,733
5,50,11,1241,734
5,50,12,1240,734
5,50,13,1241,734
5,50,14,1242,733
5,50,15,1243,734
5,50,16,1243,736
5,50,17,1240,739
5,50,18,1239,739
5,50,19,1237,741
5,50,20,1238,740
5,50,21,1239,740
5,50,22,1240,739
5,50,23,1241,739
5,50,24,1242,738
5,50,25,1243,738
5,50,26,1246,735
5,50,27,1247,735
5,50,28,1251,731
5,50,29,1252,731
5,51,0,1278,714
5,51,1,1277,714
5,51,2,1275,716
5,51,3,1274,716
5,51,4,1271,719
5,51,5,1270,719
5,51,6,1266,723
5,51,7,1264,723
5,51,8,1263,724
5,51,9,1262,724
5,51,10,1261,725
5,51,11,1260,725
5,51,12,1258,727
5,51,13,1257,727
5,51,14,1255,729
5,51,15,1256,728
5,51,16,1257,728
5,51,17,1258,727
5,51,18,1259,727
5,51,19,1260,726
5,51,20,1261,726
5,51,21,1262,725
5,51,22,1263,725
5,51,23,1265,723
5,51,24,1266,723
5,51,25,1267,722
5,51,26,1268,722
5,51,27,1271,719
5,51,28,1272,719
5,51,29,1277,714
5,52,0,1721,698
5,52,1,1708,711
5,52,2,1707,711
5,52,3,1701,717
5,52,4,1700,717
5,52,5,1697,720
5,52,6,1696,720
5,52,7,1695,721
5,52,8,1694,721
5,52,9,1693,722
5,52,10,1692,722
5,52,11,1691,723
5,52,12,1691,724
5,52,13,1689,726
5,52,14,1692,723
5,52,15,1693,723
5,52,16,1695,721
5,52,17,1696,721
5,52,18,1699,718
5,52,19,1700,718
5,52,20,1704,714
5,52,21,1705,714
5,53,0,1319,689
5,53,1,1318,690
5,53,2,1317,690
5,53,3,1314,693
5,53,4,1313,693
5,53,5,1312,694
5,53,6,1311,694
5,53,7,1309,696
5,53,8,1307,696
5,53,9,1305,698
5,53,10,1303,698
5,53,11,1302,699
5,53,12,1301,699
5,53,13,1300,700
5,53,14,1299,699
5,53,15,1299,698
5,53,16,1300,697
5,53,17,1298,699
5,53,18,1299,700
5,53,19,1296,703
5,53,20,1295,703
5,53,21,1295,704
5,53,22,1294,705
5,53,23,1293,705
5,53,24,1292,706
5,53,25,1289,706
5,53,26,1288,707
5,53,27,1287,706
5,53,28,1287,707
5,53,29,1286,708
5,53,30,1285,707
5,53,31,1284,707
5,53,32,1285,707
5,53,33,1286,708
5,53,34,1284,710
5,53,35,1283,710
5,53,36,1284,710
5,53,37,1287,707
5,53,38,1290,707
5,53,39,1291,706
5,53,40,1292,706
5,53,41,1293,705
5,53,42,1294,705
5,53,43,1297,702
5,53,44,1298,702
5,53,45,1299,701
5,53,46,1300,701
5,53,47,1301,700
5,53,48,1302,700
5,53,49,1303,699
5,53,50,1305,699
5,53,51,1307,697
5,53,52,1308,697
5,53,53,1309,696
5,53,54,1310,696
5,53,55,1312,694
5,53,56,1313,694
5,53,57,1316,691
5,53,58,1317,691
5,54,0,678,682
5,54,1,677,682
5,54,2,676,683
5,54,3,672,683
5,54,4,671,684
5,54,5,669,684
5,54,6,668,685
5,54,7,666,685
5,54,8,665,686
5,54,9,662,686
5,54,10,661,687
5,54,11,659,687
5,54,12,658,688
5,54,13,657,688
5,54,14,656,689
5,54,15,655,689
5,54,16,656,689
5,54,17,657,688
5,54,18,659,688
5,54,19,660,687
5,54,20,662,687
5,54,21,663,686
5,54,22,665,686
5,54,23,666,685
5,54,24,668,685
5,54,25,669,684
5,54,26,671,684
5,54,27,672,683
5,54,28,676,683
5,54,29,677,682
5,55,0,1396,644
5,55,1,1394,644
5,55,2,1393,645
5,55,3,1391,645
5,55,4,1390,646
5,55,5,1389,646
5,55,6,1389,647
5,55,7,1390,648
5,55,8,1387,651
5,55,9,1386,651
5,55,10,1385,652
5,55,11,1384,652
5,55,12,1382,654
5,55,13,1381,654
5,55,14,1380,655
5,55,15,1379,655
5,55,16,1378,656
5,55,17,1377,656
5,55,18,1376,657
5,55,19,1377,656
5,55,20,1378,656
5,55,21,1379,655
5,55,22,1382,655
5,55,23,1385,652
5,55,24,1386,652
5,55,25,1388,650
5,55,26,1390,650
5,55,27,1391,649
5,55,28,1392,649
5,55,29,1395,646
5,55,30,1396,646
5,56,0,1446,619
5,56,1,1444,621
5,56,2,1443,621
5,56,3,1442,622
5,56,4,1440,622
5,56,5,1438,624
5,56,6,1437,624
5,56,7,1435,626
5,56,8,1434,626
5,56,9,1432,628
5,56,10,1431,628
5,56,11,1430,629
5,56,12,1429,629
5,56,13,1428,630
5,56,14,1427,630
5,56,15,1426,631
5,56,16,1425,631
5,56,17,1420,636
5,56,18,1422,634
5,56,19,1423,634
5,56,20,1425,632
5,56,21,1426,632
5,56,22,1427,631
5,56,23,1428,631
5,56,24,1429,630
5,56,25,1430,630
5,56,26,1432,628
5,56,27,1433,628
5,56,28,1434,627
5,56,29,1435,627
5,56,30,1437,625
5,56,31,1438,625
5,56,32,1439,624
5,56,33,1440,624
5,56,34,1442,622
5,56,35,1443,622
5,57,0,817,617
5,57,1,817,618
5,57,2,816,619
5,57,3,816,620
5,57,4,814,622
5,57,5,814,624
5,57,6,813,625
5,57,7,813,628
5,57,8,812,629
5,57,9,812,630
5,57,10,811,631
5,57,11,811,632
5,57,12,810,633
5,57,13,810,634
5,57,14,808,636
5,57,15,808,639
5,57,16,807,640
5,57,17,807,642
5,57,18,807,641
5,57,19,808,640
5,57,20,808,639
5,57,21,809,638
5,57,22,809,636
5,57,23,810,635
5,57,24,810,634
5,57,25,811,633
5,57,26,811,631
5,57,27,812,630
5,57,28,812,629
5,57,29,813,628
5,57,30,813,626
5,57,31,814,625
5,57,32,814,624
5,57,33,815,623
5,57,34,815,621
5,57,35,816,620
5,57,36,816,619
5,57,37,817,618
5,58,0,645,617
5,58,1,644,617
5,58,2,643,618
5,58,3,642,618
5,58,4,641,619
5,58,5,639,619
5,58,6,638,620
5,58,7,636,620
5,58,8,635,621
5,58,9,632,621
5,58,10,631,622
5,58,11,630,622
5,58,12,629,623
5,58,13,628,623
5,58,14,627,624
5,58,15,626,624
5,58,16,624,626
5,58,17,623,626
5,58,18,622,627
5,58,19,621,627
5,58,20,620,628
5,58,21,619,628
5,58,22,619,629
5,58,23,617,631
5,58,24,617,633
5,58,25,618,634
5,58,26,618,636
5,58,27,619,637
5,58,28,619,639
5,58,29,620,640
5,58,30,620,645
5,58,31,620,638
5,58,32,619,637
5,58,33,619,635
5,58,34,618,634
5,58,35,618,631
5,58,36,619,630
5,58,37,619,629
5,58,38,620,628
5,58,39,621,628
5,58,40,622,627
5,58,41,623,627
5,58,42,624,626
5,58,43,625,626
5,58,44,626,625
5,58,45,627,625
5,58,46,627,624
5,58,47,628,623
5,58,48,629,623
5,58,49,630,622
5,58,50,633,622
5,58,51,634,621
5,58,52,637,621
5,58,53,638,620
5,58,54,639,620
5,58,55,640,619
5,58,56,641,619
5,58,57,642,618
5,58,58,643,618
5,58,59,644,617
5,59,0,695,600
5,59,1,694,601
5,59,2,693,601
5,59,3,692,602
5,59,4,690,602
5,59,5,689,603
5,59,6,687,603
5,59,7,686,604
5,59,8,684,604
5,59,9,683,605
5,59,10,682,605
5,59,11,681,606
5,59,12,678,606
5,59,13,675,609
5,59,14,675,610
5,59,15,674,611
5,59,16,678,607
5,59,17,679,607
5,59,18,680,606
5,59,19,681,606
5,59,20,682,605
5,59,21,683,605
5,59,22,684,604
5,59,23,686,604
5,59,24,687,603
5,59,25,690,603
5,59,26,691,602
5,59,27,692,602
5,59,28,693,601
5,59,29,694,601
5,60,0,831,584
5,60,1,831,585
5,60,2,830,586
5,60,3,830,587
5,60,4,829,588
5,60,5,829,589
5,60,6,828,590
5,60,7,828,591
5,60,8,827,592
5,60,9,827,593
5,60,10,826,594
5,60,11,826,597
5,60,12,825,598
5,60,13,825,600
5,60,14,824,601
5,60,15,824,603
5,60,16,823,604
5,60,17,823,605
5,60,18,823,604
5,60,19,824,603
5,60,20,824,601
5,60,21,826,599
5,60,22,826,597
5,60,23,828,595
5,60,24,829,595
5,60,25,830,596
5,60,26,830,597
5,60,27,830,595
5,60,28,831,594
5,60,29,831,593
5,60,30,832,592
5,60,31,832,590
5,60,32,831,590
5,60,33,830,589
5,60,34,830,587
5,60,35,831,586
5,61,0,1935,580
5,61,1,1932,583
5,61,2,1931,583
5,61,3,1930,584
5,61,4,1929,584
5,61,5,1928,585
5,61,6,1927,585
5,61,7,1926,584
5,61,8,1926,583
5,61,9,1927,582
5,61,10,1926,583
5,61,11,1925,583
5,61,12,1924,584
5,61,13,1923,584
5,61,14,1922,585
5,61,15,1921,585
5,61,16,1918,588
5,61,17,1918,590
5,61,18,1918,588
5,61,19,1920,586
5,61,20,1922,586
5,61,21,1923,585
5,61,22,1925,585
5,61,23,1926,586
5,61,24,1926,587
5,61,25,1922,591
5,61,26,1923,591
5,61,27,1924,590
5,61,28,1925,590
5,61,29,1927,588
5,61,30,1928,588
5,61,31,1930,586
5,61,32,1930,585
5,62,0,1960,555
5,62,1,1960,557
5,62,2,1955,562
5,62,3,1954,562
5,62,4,1954,563
5,62,5,1948,569
5,62,6,1947,569
5,62,7,1946,570
5,62,8,1945,570
5,62,9,1940,575
5,62,10,1940,576
5,62,11,1937,579
5,62,12,1941,575
5,62,13,1942,575
5,62,14,1960,557
5,63,0,846,544
5,63,1,843,547
5,63,2,841,547
5,63,3,840,546
5,63,4,841,547
5,63,5,843,547
5,63,6,844,546
5,63,7,845,546
5,63,8,845,545
5,63,9,846,544
5,63,10,846,543
5,63,11,845,542
5,63,12,845,541
5,63,13,844,540
5,63,14,844,538
5,63,15,843,537
5,63,16,842,537
5,63,17,840,539
5,63,18,839,538
5,63,19,828,538
5,63,20,836,538
5,63,21,838,540
5,63,22,838,542
5,63,23,839,543
5,63,24,839,544
5,63,25,841,542
5,63,26,841,541
5,63,27,843,539
5,63,28,844,540
5,63,29,844,541
5,63,30,846,543
5,64,0,1585,536
5,64,1,1584,537
5,64,2,1582,537
5,64,3,1581,536
5,64,4,1581,535
5,64,5,1579,532
5,64,6,1576,532
5,64,7,1574,534
5,64,8,1573,534
5,64,9,1572,535
5,64,10,1569,535
5,64,11,1568,534
5,64,12,1571,531
5,64,13,1569,533
5,64,14,1568,533
5,64,15,1568,534
5,64,16,1566,536
5,64,17,1565,536
5,64,18,1562,538
5,64,19,1560,538
5,64,20,1561,539
5,64,21,1561,540
5,64,22,1559,542
5,64,23,1558,542
5,64,24,1555,545
5,64,25,1554,545
5,64,26,1552,547
5,64,27,1551,547
5,64,28,1550,548
5,64,29,1549,548
5,64,30,1548,549
5,64,31,1547,549
5,64,32,1545,551
5,64,33,1544,551
5,64,34,1541,553
5,64,35,1544,551
5,64,36,1546,551
5,64,37,1548,549
5,64,38,1549,549
5,64,39,1551,547
5,64,40,1552,547
5,64,41,1553,546
5,64,42,1554,546
5,64,43,1557,543
5,64,44,1558,543
5,64,45,1561,540
5,64,46,1561,539
5,64,47,1562,538
5,64,48,1563,538
5,64,49,1564,537
5,64,50,1569,537
5,64,51,1570,536
5,64,52,1571,536
5,64,53,1572,535
5,64,54,1573,535
5,64,55,1574,534
5,64,56,1575,534
5,64,57,1577,532
5,64,58,1580,534
5,64,59,1580,536
5,64,60,1578,538
5,64,61,1577,538
5,64,62,1579,538
5,64,63,1580,539
5,64,64,1580,542
5,64,65,1580,540
5,64,66,1583,537
5,64,67,1584,537
5,65,0,1638,520
5,65,1,1637,520
5,65,2,1636,521
5,65,3,1635,521
5,65,4,1634,522
5,65,5,1634,525
5,65,6,1633,526
5,65,7,1633,528
5,65,8,1632,529
5,65,9,1632,530
5,65,10,1628,534
5,65,11,1626,534
5,65,12,1625,533
5,65,13,1626,534
5,65,14,1628,534
5,65,15,1629,533
5,65,16,1630,533
5,65,17,1632,531
5,65,18,1634,531
5,65,19,1635,532
5,65,20,1636,532
5,65,21,1639,535
5,65,22,1642,535
5,65,23,1639,535
5,65,24,1636,532
5,65,25,1636,530
5,65,26,1637,529
5,65,27,1635,527
5,65,28,1635,526
5,65,29,1634,525
5,65,30,1634,524
5,65,31,1635,523
5,65,32,1635,522
5,65,33,1636,521
5,65,34,1637,521
5,66,0,383,517
5,66,1,384,518
5,66,2,384,520
5,66,3,386,522
5,66,4,386,523
5,66,5,387,523
5,66,6,388,524
5,66,7,389,524
5,66,8,391,526
5,66,9,391,527
5,66,10,392,528
5,66,11,392,529
5,66,12,393,530
5,66,13,392,529
5,66,14,392,528
5,66,15,394,526
5,66,16,395,526
5,66,17,396,527
5,66,18,397,527
5,66,19,398,528
5,66,20,399,528
5,66,21,402,531
5,66,22,403,530
5,66,23,404,531
5,66,24,403,530
5,66,25,401,530
5,66,26,399,528
5,66,27,398,528
5,66,28,397,527
5,66,29,396,527
5,66,30,395,526
5,66,31,393,526
5,66,32,390,523
5,66,33,390,522
5,66,34,385,517
5,67,0,901,515
5,67,1,900,516
5,67,2,899,516
5,67,3,898,517
5,67,4,897,517
5,67,5,896,518
5,67,6,895,518
5,67,7,891,522
5,67,8,890,522
5,67,9,888,524
5,67,10,887,524
5,67,11,885,526
5,67,12,884,526
5,67,13,881,529
5,67,14,880,529
5,67,15,877,532
5,67,16,876,532
5,67,17,872,536
5,67,18,871,536
5,67,19,868,539
5,67,20,867,539
5,67,21,866,540
5,67,22,867,540
5,67,23,869,538
5,67,24,870,538
5,67,25,872,536
5,67,26,873,536
5,67,27,876,533
5,67,28,877,533
5,67,29,878,534
5,67,30,878,536
5,67,31,881,533
5,67,32,882,533
5,67,33,883,532
5,67,34,882,532
5,67,35,881,533
5,67,36,880,533
5,67,37,879,532
5,67,38,881,530
5,67,39,881,529
5,67,40,884,526
5,67,41,885,526
5,67,42,887,524
5,67,43,888,524
5,67,44,889,523
5,67,45,891,523
5,67,46,892,524
5,67,47,892,525
5,67,48,893,524
5,67,49,894,524
5,67,50,896,522
5,67,51,897,522
5,67,52,898,521
5,67,53,898,520
5,67,54,897,519
5,67,55,897,518
5,67,56,899,516
5,67,57,900,516
5,68,0,1647,499
5,68,1,1646,499
5,68,2,1645,500
5,68,3,1644,499
5,68,4,1644,502
5,68,5,1643,503
5,68,6,1642,503
5,68,7,1641,504
5,68,8,1639,504
5,68,9,1638,505
5,68,10,1637,505
5,68,11,1636,506
5,68,12,1636,507
5,68,13,1635,508
5,68,14,1635,509
5,68,15,1637,511
5,68,16,1640,511
5,68,17,1640,510
5,68,18,1641,509
5,68,19,1642,509
5,68,20,1644,507
5,68,21,1647,507
5,68,22,1644,507
5,68,23,1642,509
5,68,24,1641,509
5,68,25,1640,510
5,68,26,1637,510
5,68,27,1636,509
5,68,28,1636,507
5,68,29,1638,505
5,68,30,1641,505
5,68,31,1643,503
5,68,32,1644,503
5,68,33,1647,500
5,69,0,1760,501
5,69,1,1731,510
5,69,2,1734,522
5,69,3,1718,517
5,69,4,1677,533
5,69,5,1537,614
5,69,6,1536,607
5,69,7,1528,622
5,69,8,1515,622
5,69,9,1515,631
5,69,10,1475,657
5,69,11,1498,635
5,69,12,1436,692
5,69,13,1429,688
5,69,14,1444,676
5,69,15,1420,688
5,69,16,1408,713
5,69,17,1401,710
5,69,18,1374,739
5,69,19,1368,758
5,69,20,1361,748
5,69,21,1364,766
5,69,22,1351,753
5,69,23,1160,877
5,69,24,1151,871
5,69,25,1135,894
5,69,26,1125,890
5,69,27,1128,899
5,69,28,1105,914
5,69,29,1106,928
5,69,30,1089,928
5,69,31,1103,994
5,69,32,1068,1088
5,69,33,1079,1096
5,69,34,1068,1110
5,69,35,1104,1066
5,69,36,1081,1092
5,69,37,1098,1061
5,69,38,1111,1056
5,69,39,1106,1050
5,69,40,1120,1044
5,69,41,1114,1039
5,69,42,1138,1006
5,69,43,1155,994
5,69,44,1138,1018
5,69,45,1176,970
5,69,46,1273,923
5,69,47,1264,920
5,69,48,1271,915
5,69,49,1282,921
5,69,50,1332,896
5,69,51,1324,886
5,69,52,1339,890
5,69,53,1425,844
5,69,54,1582,785
5,69,55,1687,721
5,69,56,1759,627
5,69,57,1814,585
5,70,0,927,487
5,70,1,927,495
5,70,2,921,501
5,70,3,920,501
5,70,4,916,505
5,70,5,915,505
5,70,6,913,507
5,70,7,914,506
5,70,8,915,506
5,70,9,918,503
5,70,10,919,503
5,70,11,922,500
5,70,12,923,500
5,70,13,926,497
5,70,14,927,497
5,70,15,927,496
5,70,16,928,495
5,70,17,928,491
5,70,18,927,490
5,71,0,964,481
5,71,1,963,482
5,71,2,963,483
5,71,3,960,486
5,71,4,961,485
5,71,5,962,486
5,71,6,962,487
5,71,7,958,491
5,71,8,958,492
5,71,9,950,500
5,71,10,958,492
5,71,11,958,491
5,71,12,963,486
5,71,13,963,485
5,71,14,965,483
5,71,15,965,482
5,72,0,1748,477
5,72,1,1747,476
5,72,2,1746,476
5,72,3,1745,475
5,72,4,1744,475
5,72,5,1741,472
5,72,6,1741,471
5,72,7,1740,472
5,72,8,1737,472
5,72,9,1736,473
5,72,10,1736,475
5,72,11,1734,477
5,72,12,1731,477
5,72,13,1730,478
5,72,14,1729,478
5,72,15,1728,479
5,72,16,1724,479
5,72,17,1723,480
5,72,18,1722,479
5,72,19,1722,477
5,72,20,1720,477
5,72,21,1721,478
5,72,22,1721,480
5,72,23,1720,481
5,72,24,1719,481
5,72,25,1721,481
5,72,26,1722,480
5,72,27,1725,480
5,72,28,1726,479
5,72,29,1729,479
5,72,30,1730,478
5,72,31,1732,478
5,72,32,1733,477
5,72,33,1734,477
5,72,34,1735,476
5,72,35,1740,476
5,72,36,1741,475
5,72,37,1745,475
5,72,38,1746,476
5,72,39,1747,476
5,73,0,997,475
5,73,1,998,476
5,73,2,998,480
5,73,3,998,478
5,73,4,999,477
5,73,5,999,476
5,73,6,1000,475
5,73,7,1003,475
5,73,8,1004,476
5,73,9,1005,476
5,73,10,1006,477
5,73,11,1011,477
5,73,12,1012,476
5,73,13,1014,476
5,73,14,1015,475
5,73,15,1018,475
5,73,16,1019,476
5,73,17,1019,477
5,73,18,1018,478
5,73,19,1019,477
5,73,20,1019,476
5,73,21,1022,473
5,73,22,1020,475
5,73,23,1015,475
5,73,24,1014,476
5,73,25,1012,476
5,73,26,1011,477
5,73,27,1007,477
5,73,28,1006,476
5,73,29,1005,476
5,73,30,1003,474
5,73,31,1003,471
5,73,32,1001,469
5,73,33,1002,468
5,73,34,1001,467
5,73,35,1000,467
5,73,36,1000,469
5,73,37,998,471
5,73,38,998,472
5,73,39,997,473
5,74,0,1862,407
5,74,1,1861,407
5,74,2,1860,406
5,74,3,1857,406
5,74,4,1856,407
5,74,5,1855,407
5,74,6,1855,408
5,74,7,1854,409
5,74,8,1853,409
5,74,9,1849,413
5,74,10,1847,413
5,74,11,1846,414
5,74,12,1845,414
5,74,13,1843,416
5,74,14,1842,416
5,74,15,1839,419
5,74,16,1837,419
5,74,17,1839,419
5,74,18,1840,418
5,74,19,1841,418
5,74,20,1842,417
5,74,21,1843,417
5,74,22,1844,416
5,74,23,1845,416
5,74,24,1848,413
5,74,25,1849,413
5,74,26,1852,410
5,74,27,1853,410
5,74,28,1854,409
5,74,29,1855,409
5,74,30,1856,408
5,74,31,1857,408
5,74,32,1858,407
5,75,0,1113,401
5,75,1,1109,405
5,75,2,1109,406
5,75,3,1106,409
5,75,4,1105,409
5,75,5,1102,412
5,75,6,1102,413
5,75,7,1089,426
5,75,8,1088,426
5,75,9,1085,429
5,75,10,1084,429
5,75,11,1084,430
5,75,12,1083,431
5,75,13,1083,433
5,75,14,1081,435
5,75,15,1079,435
5,75,16,1073,441
5,75,17,1070,442
5,75,18,1065,447
5,75,19,1064,447
5,75,20,1062,449
5,75,21,1061,449
5,75,22,1058,452
5,75,23,1055,453
5,75,24,1052,456
5,75,25,1051,456
5,75,26,1049,458
5,75,27,1050,457
5,75,28,1053,456
5,75,29,1055,454
5,75,30,1056,454
5,75,31,1059,451
5,75,32,1062,450
5,75,33,1068,444
5,75,34,1069,444
5,75,35,1071,442
5,75,36,1072,442
5,75,37,1075,439
5,75,38,1076,439
5,75,39,1077,440
5,75,40,1077,441
5,75,41,1078,440
5,75,42,1079,440
5,75,43,1080,439
5,75,44,1080,436
5,75,45,1082,434
5,75,46,1084,434
5,75,47,1085,433
5,75,48,1086,433
5,75,49,1085,433
5,75,50,1084,432
